Age,Gender,City,Account Type,Account Balance,Account Balance After Transaction,Credit Limit,Credit Card Balance
30,Other,San Francisco,Current,9892.13,14099.53,7846.9,4145.62
43,Female,Louisville,Current,6556.03,10039.24,1057.45,3120.41
46,Other,Denver,Savings,774.37,1129.06,3130.25,1003.75
65,Other,Houston,Savings,4719.72,3747.77,8032.98,2865.12
53,Other,Washington,Savings,9810.26,14179.44,4053.41,3277.18
45,Male,Washington,Savings,9929.1,12290.5,6182.96,1187.48
25,Female,Atlanta,Savings,4381.22,1384.86,3541.66,4658.2
22,Female,Colorado Springs,Savings,8941.22,9073.24,1754.89,884.52
49,Other,Fresno,Savings,5960.72,8402.43,3268.57,3560.09
47,Female,Tucson,Current,5143.35,2983.38,8418.68,4531.73
31,Other,Omaha,Current,4178.23,7612.35,4065.04,1650.61
64,Other,Tucson,Savings,8932.09,10311.58,5940.54,4256.83
60,Other,Fort Worth,Current,6249.15,9971.17,1117.7,2952.73
27,Male,Los Angeles,Savings,3404.6,6762.37,5698.69,1522.16
27,Female,Louisville,Savings,4970.13,7523.59,7521.12,3657.87
23,Other,Jacksonville,Savings,4496.38,2611.88,6236.96,2065.03
33,Female,Washington,Current,4566.43,6083.37,1204.49,1009.63
43,Male,San Francisco,Savings,3184.94,504.79,1190.46,4585.0
38,Male,Detroit,Current,6366.28,9254.63,8984.23,2521.95
53,Other,Chicago,Savings,617.15,-1629.03,2930.17,3966.04
58,Male,San Antonio,Current,8873.02,10482.69,7146.57,4731.8
59,Male,San Diego,Savings,4212.43,-188.27,1283.1,3670.4
47,Male,Oklahoma City,Current,8028.54,6470.58,3743.56,2348.87
22,Male,Fort Worth,Savings,7321.97,10686.08,3924.34,4286.37
27,Male,Sacramento,Current,4771.33,246.25,8670.49,2943.15
65,Male,San Francisco,Current,2067.23,5305.01,8240.47,502.59
48,Female,Louisville,Current,5665.9,3829.94,8487.83,3058.61
28,Male,Jacksonville,Savings,9485.92,7992.85,9476.08,26.94
55,Female,Washington,Current,1939.15,-2329.32,4349.05,4878.73
24,Other,Kansas City,Savings,2634.52,5089.4,2960.65,2604.03
29,Male,Tucson,Savings,9930.75,6959.84,7633.32,461.09
62,Male,Washington,Current,8936.45,11921.99,1749.2,1497.71
66,Female,Atlanta,Current,5540.54,8214.21,9797.92,3293.88
58,Male,San Jose,Current,6977.94,2320.62,7705.82,1443.96
25,Female,Portland,Current,4486.32,-169.54,3565.75,2104.79
45,Female,Charlotte,Savings,4100.52,3888.82,8119.37,1494.27
33,Male,Washington,Current,4487.56,1954.29,9203.31,3144.92
20,Other,Baltimore,Current,4202.72,7034.9,2371.05,1420.47
54,Other,Omaha,Savings,6787.99,11416.53,6946.32,4065.24
49,Other,Atlanta,Current,3371.52,3729.11,2288.7,3623.03
38,Female,Fresno,Savings,1790.69,-2156.79,6115.27,1626.32
62,Female,Fresno,Current,7095.02,3879.35,2642.36,3122.25
35,Male,Sacramento,Current,409.85,4075.02,5593.33,2426.12
65,Female,Denver,Current,7215.66,5750.05,5487.82,270.27
63,Other,San Diego,Current,2706.11,6441.71,3686.95,2074.79
28,Male,Colorado Springs,Savings,1983.5,562.97,1487.87,657.38
67,Other,Tucson,Current,3851.67,7233.25,8094.4,594.52
25,Male,Louisville,Savings,1263.25,-2673.99,5277.55,798.89
29,Other,Atlanta,Savings,3906.45,-12.25,7109.75,2142.67
68,Male,Boston,Current,1112.99,3839.41,8858.93,4585.88
69,Other,Mesa,Current,4886.54,2812.84,3299.68,3857.91
19,Female,San Francisco,Current,1844.08,618.75,6207.76,4266.29
58,Other,Las Vegas,Current,1386.97,1209.83,8377.63,3679.08
39,Male,Nashville,Current,5833.19,6087.18,9396.14,4848.18
26,Other,Los Angeles,Savings,6289.93,8388.32,1616.39,3703.67
31,Female,Milwaukee,Savings,154.62,-329.11,2344.61,3954.46
32,Male,Tucson,Current,3938.01,3369.31,2096.82,4066.02
28,Female,Baltimore,Current,871.77,-109.79,1962.04,3442.54
30,Other,Fort Worth,Savings,7412.58,5000.86,9294.81,1020.3
45,Male,Fort Worth,Savings,6847.08,3884.24,6759.8,4855.13
42,Other,Las Vegas,Current,592.32,-2882.07,8884.83,2404.12
54,Male,Las Vegas,Savings,9418.38,11854.62,4872.99,4146.77
23,Female,Austin,Current,9603.61,12930.65,9031.46,3994.34
54,Female,San Jose,Savings,3413.25,-898.67,6727.84,2137.69
50,Female,Portland,Current,1393.06,-484.01,8178.29,4198.02
42,Other,San Diego,Current,1232.0,4676.31,6201.83,1241.64
67,Male,Jacksonville,Current,8423.13,11719.07,3688.67,1772.49
40,Female,San Diego,Savings,4645.71,7831.82,6084.42,1145.11
25,Other,Oklahoma City,Savings,194.13,3115.77,7540.44,286.49
34,Other,San Diego,Savings,9260.99,12894.52,7015.12,1174.08
48,Male,Dallas,Savings,5968.1,1873.57,5192.43,3243.05
43,Female,San Antonio,Current,6934.93,4968.2,1191.4,3807.92
28,Other,Columbus,Current,8253.18,4975.91,6213.25,1757.07
47,Female,Louisville,Savings,8203.93,9454.0,9330.54,3687.21
28,Male,Los Angeles,Savings,850.47,4632.94,9329.4,35.26
20,Female,San Diego,Current,5782.52,10185.68,8744.4,3795.53
57,Female,San Jose,Current,6992.82,3183.07,6574.34,4198.75
57,Other,Nashville,Savings,947.64,3408.18,5584.51,4960.06
38,Other,Louisville,Savings,2301.77,1625.92,1207.21,4472.34
52,Male,Sacramento,Savings,4018.56,-348.22,4153.01,3456.23
45,Male,El Paso,Current,8876.6,4801.64,8682.75,1734.9
39,Male,Charlotte,Current,8521.27,5028.23,2426.66,1422.26
59,Other,Los Angeles,Current,7842.82,12101.73,8264.7,584.63
68,Male,Fort Worth,Current,9903.74,7233.94,3441.45,1434.42
63,Male,Mesa,Savings,2502.3,7456.3,5925.1,1526.03
35,Other,Chicago,Current,4731.37,544.38,3630.32,3568.61
40,Male,Phoenix,Savings,4522.56,5348.91,3463.58,3631.96
43,Other,Chicago,Current,6821.48,4804.73,8852.26,2605.2
52,Male,Denver,Savings,8516.52,7657.55,7220.66,3860.94
46,Other,Los Angeles,Savings,4967.66,3838.6,2938.18,1710.75
69,Female,Atlanta,Current,4966.16,2456.31,5300.32,2353.71
63,Other,San Francisco,Savings,6122.35,4308.97,5613.24,241.62
28,Other,Columbus,Savings,7450.5,2900.9,7565.92,2682.98
59,Other,Louisville,Current,2092.88,2082.3,7121.34,1938.24
63,Male,Portland,Savings,9622.41,9560.74,7064.29,332.58
18,Other,Jacksonville,Current,1011.33,5613.96,4425.96,464.36
33,Other,Chicago,Current,328.69,1531.39,3082.0,3287.19
42,Male,Mesa,Current,3652.03,3629.7,5524.1,3717.06
55,Female,Kansas City,Savings,7044.21,4850.5,7794.99,491.89
35,Other,Boston,Savings,9782.94,10769.23,9081.75,3874.38
33,Male,Washington,Current,9334.33,9058.21,7601.99,4317.81
36,Female,Colorado Springs,Current,6916.03,4258.99,4556.32,2830.66
33,Other,Baltimore,Savings,4421.8,5131.29,9614.98,2443.64
22,Female,Nashville,Current,5998.44,10184.46,8799.25,2300.32
44,Other,Baltimore,Current,9689.71,8171.92,9143.81,1483.29
61,Other,Louisville,Current,2728.46,1612.39,3552.38,4485.65
23,Female,Milwaukee,Savings,4834.98,8536.37,9846.31,4343.75
51,Female,Detroit,Savings,6959.73,2714.97,3427.35,2557.71
33,Female,Washington,Savings,201.96,676.53,2470.82,1212.17
40,Other,Nashville,Current,3874.49,3108.15,2909.17,4551.29
60,Other,New York,Current,5722.33,3344.32,6841.78,3656.84
61,Male,Atlanta,Current,9019.09,11974.29,4605.95,4114.16
49,Male,San Jose,Current,9920.78,10346.27,2445.19,4138.58
60,Male,Nashville,Savings,5607.61,3726.3,7729.48,944.49
40,Other,Dallas,Savings,9451.34,4962.31,2258.47,270.27
37,Female,San Francisco,Current,1082.73,5464.38,1652.45,2526.16
36,Male,Nashville,Savings,7042.58,8605.59,8715.97,2330.41
46,Other,Milwaukee,Current,4065.49,2920.61,5875.68,1606.99
25,Female,Colorado Springs,Current,7534.64,4616.64,6741.58,3616.86
46,Male,Washington,Savings,8690.46,8200.8,9989.72,3033.63
35,Female,Fort Worth,Savings,631.87,-542.65,9604.18,1926.21
22,Female,Philadelphia,Current,9361.19,8519.07,4735.59,2440.96
29,Male,Indianapolis,Current,774.75,-271.88,5441.41,2696.75
27,Male,Detroit,Savings,7558.64,6476.72,1538.91,4703.82
64,Other,Phoenix,Savings,783.79,-2357.36,5395.28,2589.04
54,Female,Dallas,Savings,8630.65,11076.33,3522.27,3272.53
34,Male,Omaha,Current,2129.32,6442.16,7812.13,4550.13
49,Male,Columbus,Savings,4397.3,716.57,4261.22,3583.82
21,Female,Baltimore,Savings,9332.95,6833.67,1123.07,2721.98
48,Female,Detroit,Savings,7941.47,9485.5,7401.78,2008.22
43,Female,Memphis,Current,7879.17,3717.68,2846.83,561.17
29,Male,Denver,Savings,7656.97,8063.86,3473.74,3930.01
35,Male,San Diego,Savings,5737.41,2329.22,1703.3,3935.94
25,Other,El Paso,Savings,9519.16,10093.05,8019.96,4859.67
49,Female,Sacramento,Savings,8333.19,11001.84,3210.04,2556.87
37,Male,Milwaukee,Current,4458.85,8967.91,7865.29,3509.41
66,Male,Sacramento,Savings,7451.3,6253.34,1219.59,4889.58
57,Female,Albuquerque,Current,9981.26,9579.39,6802.62,3061.15
30,Male,Phoenix,Savings,8722.9,7018.8,2084.35,4122.8
40,Female,Indianapolis,Savings,112.11,-2284.39,4797.54,2053.62
20,Male,San Francisco,Savings,7405.07,11031.87,3787.87,932.05
52,Female,Albuquerque,Savings,8989.03,9147.4,8023.41,4214.98
56,Female,Kansas City,Savings,3344.75,2681.64,8138.1,2151.97
67,Male,Albuquerque,Savings,9777.17,11836.73,8666.92,3719.35
38,Female,Oklahoma City,Current,4072.86,3588.7,1141.31,2629.65
24,Other,Los Angeles,Current,4269.65,9049.54,8647.68,2285.35
43,Other,Oklahoma City,Current,1692.63,-867.2,3176.01,257.59
40,Female,Seattle,Current,1056.29,-834.61,8515.75,3845.03
49,Other,New York,Current,5412.3,10311.14,8527.05,1606.28
19,Male,Memphis,Savings,6067.48,9301.49,3007.96,1954.64
56,Male,Memphis,Savings,3732.28,1148.32,3213.76,1747.73
19,Female,Denver,Savings,6105.43,7318.69,2458.31,3470.78
56,Male,Omaha,Savings,4007.24,5280.1,2607.95,3566.19
63,Male,Philadelphia,Current,8695.03,6877.32,9593.71,4076.66
32,Other,Colorado Springs,Current,9542.85,5786.73,4462.84,3383.1
33,Male,San Diego,Savings,5976.05,1894.19,1358.2,4537.74
43,Male,Las Vegas,Savings,8438.52,7470.07,3964.1,1206.67
25,Other,Oklahoma City,Current,8552.04,4463.16,1437.98,2475.27
33,Female,Columbus,Current,7166.25,5504.87,9833.69,4844.96
38,Female,Phoenix,Savings,2000.82,991.35,6985.55,1246.77
56,Other,Omaha,Current,1633.89,651.92,5611.08,3627.34
28,Other,Fresno,Savings,9202.89,6880.37,2013.06,1570.28
41,Male,Indianapolis,Savings,2724.11,-1113.87,3397.35,2282.33
53,Male,San Antonio,Current,2538.68,5396.55,7936.78,2689.76
35,Female,Indianapolis,Current,1744.67,4073.26,9117.38,3997.66
40,Female,San Antonio,Savings,5321.8,5421.7,8384.18,3098.98
30,Other,Portland,Current,6802.28,3980.11,7017.78,5.05
66,Male,Columbus,Current,6794.0,10170.78,5885.29,1682.64
61,Other,Columbus,Savings,2684.42,2185.04,5182.0,1729.32
67,Female,Tucson,Savings,1038.38,-3742.94,2416.29,2451.28
59,Female,Tucson,Savings,3171.07,3637.86,2064.3,4535.08
56,Other,Oklahoma City,Current,5084.0,1627.52,8267.49,4565.53
61,Male,Mesa,Savings,6163.16,3535.63,8105.66,2299.22
61,Male,San Antonio,Savings,2778.94,-1643.16,1160.61,3628.28
62,Other,Albuquerque,Savings,1913.27,-163.06,5681.2,1768.64
18,Female,Chicago,Current,8431.6,5883.97,2364.0,1437.49
24,Other,Colorado Springs,Current,8593.47,11362.56,7902.04,2313.16
65,Other,Memphis,Savings,2871.57,7247.06,2652.98,4231.66
65,Male,Las Vegas,Current,5645.12,9645.36,5613.42,2605.47
38,Female,Washington,Current,4454.28,5862.03,7058.32,2361.88
33,Female,Philadelphia,Savings,1505.48,6282.21,4513.87,788.39
65,Male,Las Vegas,Current,9411.8,13179.62,7041.23,3713.65
31,Female,Omaha,Current,196.85,266.95,9226.74,1811.03
60,Female,El Paso,Savings,1957.01,2883.9,7477.86,3776.64
68,Male,Kansas City,Current,3521.09,7801.56,3904.16,4852.51
60,Female,Jacksonville,Current,8578.97,5346.11,4169.1,454.27
19,Female,Indianapolis,Current,7907.67,6609.61,4011.22,4311.03
48,Other,Austin,Current,5840.85,6706.25,5321.72,835.04
56,Female,Albuquerque,Current,6980.71,6238.42,1812.47,4344.54
26,Other,Philadelphia,Savings,3475.02,1877.67,1183.01,3636.31
58,Other,Las Vegas,Savings,9411.36,4917.7,3790.3,2109.49
31,Other,Tucson,Current,365.19,2131.9,8354.09,2280.48
27,Male,Fort Worth,Savings,1099.19,4406.09,8816.5,1455.03
65,Male,Portland,Savings,9262.98,8696.27,7732.55,3495.8
41,Female,Kansas City,Savings,9456.01,6794.33,2659.76,4484.4
67,Other,Seattle,Savings,4956.65,3235.71,5443.54,2914.17
50,Female,Colorado Springs,Current,5806.96,4995.96,5567.68,1469.32
51,Female,San Jose,Current,9035.12,13026.04,2725.08,3585.93
37,Female,Omaha,Current,8549.0,4469.46,4299.33,1268.91
45,Female,Baltimore,Savings,8633.32,10171.61,3650.0,1328.81
21,Female,San Jose,Current,3780.68,508.39,3277.49,3189.42
51,Other,Fresno,Savings,8322.42,10298.84,4655.91,474.26
21,Other,Mesa,Current,786.17,1018.11,3863.54,1979.78
23,Other,Baltimore,Current,4920.95,7065.56,9356.46,1841.65
39,Other,Boston,Savings,2450.33,5333.88,6668.52,264.57
21,Male,Los Angeles,Current,454.4,1956.59,6230.05,4590.13
67,Other,Mesa,Savings,6210.39,1465.4,4760.44,4688.48
22,Other,Seattle,Current,854.18,-1940.46,5093.02,1986.54
28,Other,Phoenix,Savings,1289.58,-574.05,5055.79,1847.17
62,Male,Denver,Savings,909.28,-2768.47,1157.68,608.03
52,Female,Seattle,Savings,9752.97,8041.78,9621.65,2812.67
36,Male,Albuquerque,Current,488.46,355.18,7444.61,1738.22
69,Other,Nashville,Current,2770.59,2821.81,5925.78,4214.3
28,Other,Jacksonville,Savings,6554.78,5037.95,3128.56,3665.54
28,Male,Atlanta,Savings,8251.49,9039.85,1038.97,616.03
44,Female,Washington,Savings,6121.21,4352.42,3505.14,1072.84
19,Male,San Jose,Current,9767.37,5916.76,8040.27,590.54
64,Male,San Francisco,Savings,3443.31,4995.47,9741.14,678.42
25,Other,Dallas,Current,4772.85,1970.21,7839.13,334.54
51,Male,Las Vegas,Current,8230.88,12829.91,4884.4,1830.44
57,Male,Columbus,Current,6848.8,3354.32,8627.99,3029.33
37,Male,San Diego,Savings,2219.26,5032.43,9963.4,4815.5
40,Male,Atlanta,Current,5036.81,700.2,3772.18,2121.6
32,Male,Denver,Savings,9762.0,8102.09,4687.81,4759.26
65,Male,Louisville,Savings,8643.93,7646.68,4885.48,475.16
30,Other,Baltimore,Current,1998.85,5737.23,4451.84,816.22
48,Other,San Antonio,Current,1879.88,1576.5,6793.88,2009.82
66,Other,Detroit,Savings,8301.11,10427.78,8846.4,1968.24
63,Other,Omaha,Current,2069.06,3511.57,8793.72,86.39
31,Male,Austin,Current,4582.61,-274.3,1929.59,296.14
18,Male,Columbus,Current,1889.51,3781.22,1264.32,1628.61
44,Male,Nashville,Current,245.16,3565.67,4921.8,1567.46
50,Male,San Diego,Savings,8766.5,7416.76,2290.86,1429.7
52,Other,Chicago,Current,7812.14,12728.17,1628.88,2615.83
32,Other,Louisville,Current,4758.83,3848.68,1969.16,993.36
22,Male,Memphis,Current,1679.83,6214.28,6713.68,2530.79
54,Male,El Paso,Current,8083.54,5851.14,4153.63,253.72
21,Male,Seattle,Current,3657.74,1515.64,6682.95,2489.47
63,Male,Sacramento,Current,6653.3,10162.77,1416.66,3740.54
37,Female,San Jose,Current,3235.27,2759.62,9395.68,4613.75
56,Female,Fort Worth,Current,4379.64,1641.65,9702.68,4476.17
39,Female,Phoenix,Current,5401.17,4293.52,9409.21,3235.17
41,Female,Colorado Springs,Savings,7643.96,6849.92,3134.34,4911.95
64,Male,Austin,Savings,8337.48,3948.88,8740.71,1832.43
28,Male,Austin,Current,4491.11,-495.35,4494.0,3465.71
63,Male,Milwaukee,Current,2407.1,-2449.17,7283.67,4946.09
23,Female,Milwaukee,Savings,1621.13,5728.72,2699.37,3473.79
44,Female,San Jose,Savings,3473.4,8074.05,4791.97,1295.47
27,Male,Columbus,Current,8037.66,3415.84,9051.46,4063.54
56,Female,Boston,Savings,2812.42,1922.38,5118.39,1751.5
27,Other,Tucson,Savings,570.45,132.81,9374.38,1410.14
63,Female,Tucson,Savings,5686.33,6328.99,4214.38,4137.14
43,Female,Charlotte,Savings,432.77,1254.17,6353.6,2005.53
54,Female,Indianapolis,Savings,8860.76,4746.75,4977.06,3227.78
50,Female,Kansas City,Savings,6812.8,11519.76,2164.64,4339.47
68,Male,Philadelphia,Savings,2642.77,877.09,5314.88,763.41
25,Other,Boston,Savings,4744.01,4562.54,4240.6,3074.72
68,Male,Charlotte,Current,7418.25,5873.92,2769.3,898.88
66,Female,Houston,Savings,9165.27,5631.64,4812.84,3019.14
68,Female,Houston,Current,8757.09,13472.19,3550.28,2453.32
45,Female,Baltimore,Savings,788.36,3042.33,3317.62,4365.85
65,Female,Fresno,Current,903.3,2590.28,8729.61,4504.2
53,Female,Portland,Current,6017.46,9287.04,7901.6,3852.27
57,Other,Milwaukee,Current,5015.31,6078.83,7091.96,3143.34
42,Male,Albuquerque,Current,3000.08,-831.33,4281.74,1414.94
53,Female,Colorado Springs,Savings,9764.11,7688.08,3080.77,2439.17
30,Other,Dallas,Current,7488.04,12374.62,6681.44,772.91
24,Male,San Diego,Savings,6904.44,2233.19,3509.64,39.85
18,Male,Columbus,Current,1895.16,5225.35,7748.9,2835.27
26,Male,Tucson,Savings,2910.92,-332.51,5337.45,1310.78
45,Female,El Paso,Current,6089.68,6714.2,9192.98,1397.12
53,Female,Nashville,Savings,7976.4,9388.32,9074.93,891.51
63,Other,Fort Worth,Savings,9317.5,13628.53,4989.44,387.59
47,Other,Los Angeles,Current,7007.5,5186.21,9588.14,1243.8
26,Male,San Jose,Savings,4244.51,2118.12,6946.81,1172.82
47,Female,Houston,Savings,6941.67,2740.95,6445.71,2063.42
52,Male,Oklahoma City,Current,784.84,-1355.52,1840.11,380.92
64,Male,Columbus,Savings,6040.82,1789.26,9842.18,2320.33
44,Other,Baltimore,Current,8956.79,9313.24,1824.5,275.8
46,Female,Memphis,Current,6405.77,2947.3,3425.45,978.95
22,Other,San Diego,Savings,174.65,499.07,2532.91,4216.33
18,Female,Fort Worth,Current,6975.74,3023.58,1513.85,318.91
60,Male,Kansas City,Current,7291.8,4526.23,9989.24,523.74
68,Male,Detroit,Savings,5458.17,2674.37,3870.83,2921.73
22,Male,Los Angeles,Savings,8179.27,10068.94,1414.93,1314.37
46,Female,Omaha,Savings,2102.68,-2414.97,2124.86,3866.99
34,Male,Columbus,Current,4148.89,1598.51,3127.86,2136.3
68,Female,Philadelphia,Current,8095.1,6785.52,1348.16,2863.87
66,Female,Omaha,Savings,6076.53,10198.94,2320.45,552.87
54,Other,Milwaukee,Savings,9944.22,5203.03,1288.39,3487.05
41,Male,San Francisco,Savings,785.72,-433.31,2499.96,4733.58
69,Other,Boston,Savings,2518.68,5548.95,5006.57,4803.23
44,Female,Albuquerque,Savings,2071.34,-875.63,9782.2,3246.69
26,Male,Fort Worth,Savings,9766.28,12818.28,7091.32,412.43
55,Male,San Jose,Savings,8705.7,11531.23,5833.86,4293.61
30,Female,Denver,Savings,1417.92,908.04,9906.55,4966.7
43,Male,Boston,Savings,3602.66,5670.97,7330.99,673.06
28,Female,Milwaukee,Savings,620.71,5549.43,4331.15,4145.39
41,Male,Atlanta,Current,6362.42,5912.28,8136.6,777.81
50,Male,Boston,Current,3378.83,27.35,5337.81,2237.28
66,Female,Indianapolis,Current,2649.89,-1822.66,1361.63,4623.78
23,Other,Kansas City,Savings,5278.86,4267.58,6722.71,4660.41
52,Female,El Paso,Savings,7975.96,11990.03,7572.75,2763.12
33,Male,Columbus,Current,4098.78,5315.24,9810.32,4681.96
30,Female,Philadelphia,Current,7598.74,7760.33,1879.99,188.85
61,Female,Boston,Current,4516.71,7127.16,3900.27,3430.86
28,Female,El Paso,Savings,2223.77,5781.03,7499.19,2141.3
40,Male,Fort Worth,Savings,4517.44,3524.7,6812.85,2769.15
19,Other,San Jose,Current,5426.74,5065.3,5645.73,967.68
47,Other,Mesa,Savings,4669.64,1897.88,2701.69,1008.87
36,Male,Colorado Springs,Current,2815.81,3562.94,2897.79,3646.94
57,Other,Fresno,Current,1932.51,1002.78,9715.94,3840.26
62,Female,Philadelphia,Current,9474.83,5954.58,1954.67,3201.83
63,Female,Kansas City,Savings,3045.11,-19.3,7578.08,1728.3
64,Other,Omaha,Current,7083.16,11818.56,1017.59,3530.35
66,Other,San Diego,Savings,3472.87,5096.71,2113.89,2589.79
32,Other,San Diego,Current,9699.47,8619.66,8687.82,3505.35
59,Female,Omaha,Current,9883.96,13166.1,3787.52,1076.75
50,Female,Tucson,Savings,8268.45,3408.18,9952.68,2459.45
61,Male,Fresno,Savings,5856.59,8628.45,7581.95,628.98
58,Male,Charlotte,Current,5466.47,6942.61,4301.27,4811.75
22,Female,Mesa,Savings,3356.72,-1196.52,4842.5,4968.18
39,Female,Sacramento,Current,1308.08,-1747.8,3169.21,2146.29
44,Male,Washington,Current,882.71,1954.23,8359.59,1981.42
64,Male,El Paso,Savings,4707.93,-40.65,1066.4,2139.31
52,Female,Omaha,Current,9790.01,8417.69,3149.79,932.69
36,Other,Washington,Current,2544.09,7037.52,8833.61,1040.41
56,Female,Phoenix,Current,4168.43,1091.64,9765.28,4874.86
24,Other,Milwaukee,Current,6450.05,3931.84,4952.71,1695.33
56,Female,San Jose,Current,3575.53,5245.04,8446.53,4351.53
51,Male,Louisville,Current,135.93,-467.14,8339.98,38.26
51,Male,Oklahoma City,Current,4022.55,2790.94,7951.57,2981.48
44,Male,Tucson,Savings,8065.95,6404.22,8577.57,1138.73
61,Female,Indianapolis,Savings,9445.2,10896.0,9514.05,2850.2
22,Female,Memphis,Current,2823.4,3199.3,1477.0,3350.01
21,Female,El Paso,Current,9224.29,6321.18,4231.94,4065.79
24,Other,Las Vegas,Savings,8684.77,11065.92,7310.51,1226.31
65,Female,Fresno,Current,4126.57,4667.82,2752.63,3194.24
20,Other,San Antonio,Savings,146.31,2470.94,5780.4,20.54
38,Other,Kansas City,Savings,8464.27,8060.24,6610.65,4996.27
51,Other,Atlanta,Savings,2939.05,-1719.28,2507.62,2092.03
66,Male,Houston,Current,7583.28,6280.48,7160.8,992.34
26,Other,Fresno,Current,5757.99,2131.12,1341.56,3222.6
37,Other,Washington,Savings,2294.48,3558.21,1252.37,2670.48
57,Male,Phoenix,Savings,6517.3,8895.12,7674.89,15.9
29,Other,El Paso,Current,7671.92,3004.92,6867.86,2009.24
56,Female,Charlotte,Current,4797.01,437.29,7883.5,4139.98
63,Female,Milwaukee,Savings,7504.31,3607.7,1131.44,1295.98
45,Male,Dallas,Savings,4109.22,8062.27,1701.48,4800.35
65,Male,Boston,Savings,9804.49,13923.57,3762.88,4322.85
50,Other,Boston,Current,2474.1,6189.85,1931.25,1854.26
27,Other,Nashville,Current,7800.76,12286.07,3984.47,2005.52
28,Other,Dallas,Savings,7521.06,9278.73,6043.96,2262.15
24,Male,Kansas City,Current,5341.48,2706.1,5972.06,3185.76
35,Other,Washington,Current,3568.35,6803.96,1823.11,1638.91
36,Female,El Paso,Savings,4513.02,3516.02,1646.64,5.29
31,Female,Houston,Current,6331.93,3810.65,1399.53,2182.96
34,Other,Memphis,Current,5350.46,5979.62,8917.21,2473.87
40,Male,Charlotte,Savings,7639.25,4577.16,7861.75,3546.69
36,Female,New York,Savings,3670.75,4167.88,8412.97,90.78
62,Male,Baltimore,Current,1161.73,3683.46,1168.69,3159.88
